[2020-03-17 12:47:50,632 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:50,794 INFO] Processing ../test/test.test.1.json
[2020-03-17 12:47:50,921 INFO] Processed instances 51
[2020-03-17 12:47:50,922 INFO] Saving to ../bert_data/test.test.1.bert.pt
[2020-03-17 12:47:51,027 INFO] Ignore ../bert_data/test.train.5.bert.pt
[2020-03-17 12:47:51,028 INFO] Ignore ../bert_data/test.train.9.bert.pt
[2020-03-17 12:47:51,029 INFO] Ignore ../bert_data/test.train.10.bert.pt
[2020-03-17 12:47:51,030 INFO] Ignore ../bert_data/test.train.8.bert.pt
[2020-03-17 12:47:51,031 INFO] Ignore ../bert_data/test.train.11.bert.pt
[2020-03-17 12:47:51,032 INFO] Ignore ../bert_data/test.train.4.bert.pt
[2020-03-17 12:47:51,482 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 12:47:51,635 INFO] Processing ../test/test.test.0.json
[2020-03-17 12:47:56,199 INFO] Processed instances 2001
[2020-03-17 12:47:56,200 INFO] Saving to ../bert_data/test.test.0.bert.pt
[2020-03-17 12:47:57,198 INFO] Ignore ../bert_data/test.train.16.bert.pt
[2020-03-17 12:47:57,199 INFO] Ignore ../bert_data/test.train.20.bert.pt
[2020-03-17 12:47:57,200 INFO] Ignore ../bert_data/test.train.3.bert.pt
[2020-03-17 12:47:57,201 INFO] Ignore ../bert_data/test.train.2.bert.pt
[2020-03-17 12:47:57,202 INFO] Ignore ../bert_data/test.train.21.bert.pt
[2020-03-17 12:47:57,203 INFO] Ignore ../bert_data/test.train.17.bert.pt
[2020-03-17 19:45:59,552 INFO] Ignore ../bert_data/test.train.14.bert.pt
[2020-03-17 19:45:59,555 INFO] Ignore ../bert_data/test.train.18.bert.pt
[2020-03-17 19:45:59,556 INFO] Ignore ../bert_data/test.train.1.bert.pt
[2020-03-17 19:45:59,557 INFO] Ignore ../bert_data/test.train.19.bert.pt
[2020-03-17 19:45:59,557 INFO] Ignore ../bert_data/test.train.0.bert.pt
[2020-03-17 19:45:59,558 INFO] Ignore ../bert_data/test.train.15.bert.pt
[2020-03-17 19:45:59,560 INFO] Ignore ../bert_data/test.train.7.bert.pt
[2020-03-17 19:45:59,561 INFO] Ignore ../bert_data/test.train.12.bert.pt
[2020-03-17 19:45:59,562 INFO] Ignore ../bert_data/test.train.13.bert.pt
[2020-03-17 19:45:59,563 INFO] Ignore ../bert_data/test.train.6.bert.pt
[2020-03-17 19:45:59,564 INFO] Ignore ../bert_data/test.train.5.bert.pt
[2020-03-17 19:45:59,565 INFO] Ignore ../bert_data/test.train.9.bert.pt
[2020-03-17 19:45:59,565 INFO] Ignore ../bert_data/test.train.10.bert.pt
[2020-03-17 19:45:59,566 INFO] Ignore ../bert_data/test.train.8.bert.pt
[2020-03-17 19:45:59,567 INFO] Ignore ../bert_data/test.train.11.bert.pt
[2020-03-17 19:45:59,568 INFO] Ignore ../bert_data/test.train.4.bert.pt
[2020-03-17 19:45:59,569 INFO] Ignore ../bert_data/test.train.16.bert.pt
[2020-03-17 19:45:59,570 INFO] Ignore ../bert_data/test.train.20.bert.pt
[2020-03-17 19:45:59,571 INFO] Ignore ../bert_data/test.train.3.bert.pt
[2020-03-17 19:45:59,572 INFO] Ignore ../bert_data/test.train.2.bert.pt
[2020-03-17 19:45:59,573 INFO] Ignore ../bert_data/test.train.21.bert.pt
[2020-03-17 19:45:59,574 INFO] Ignore ../bert_data/test.train.17.bert.pt
[2020-03-17 19:45:59,664 INFO] Ignore ../bert_data/test.valid.1.bert.pt
[2020-03-17 19:45:59,666 INFO] Ignore ../bert_data/test.valid.0.bert.pt
[2020-03-17 19:45:59,777 INFO] Ignore ../bert_data/test.train.14.bert.pt
[2020-03-17 19:45:59,779 INFO] Ignore ../bert_data/test.train.18.bert.pt
[2020-03-17 19:45:59,780 INFO] Ignore ../bert_data/test.train.1.bert.pt
[2020-03-17 19:45:59,781 INFO] Ignore ../bert_data/test.train.19.bert.pt
[2020-03-17 19:45:59,781 INFO] Ignore ../bert_data/test.train.0.bert.pt
[2020-03-17 19:45:59,782 INFO] Ignore ../bert_data/test.train.15.bert.pt
[2020-03-17 19:45:59,783 INFO] Ignore ../bert_data/test.train.7.bert.pt
[2020-03-17 19:45:59,784 INFO] Ignore ../bert_data/test.valid.1.bert.pt
[2020-03-17 19:45:59,785 INFO] Ignore ../bert_data/test.train.12.bert.pt
[2020-03-17 19:45:59,785 INFO] Ignore ../bert_data/test.train.13.bert.pt
[2020-03-17 19:45:59,786 INFO] Ignore ../bert_data/test.valid.0.bert.pt
[2020-03-17 19:45:59,787 INFO] Ignore ../bert_data/test.train.6.bert.pt
[2020-03-17 19:45:59,788 INFO] Ignore ../bert_data/test.test.1.bert.pt
[2020-03-17 19:45:59,789 INFO] Ignore ../bert_data/test.train.5.bert.pt
[2020-03-17 19:45:59,790 INFO] Ignore ../bert_data/test.train.9.bert.pt
[2020-03-17 19:45:59,790 INFO] Ignore ../bert_data/test.train.10.bert.pt
[2020-03-17 19:45:59,791 INFO] Ignore ../bert_data/test.train.8.bert.pt
[2020-03-17 19:45:59,792 INFO] Ignore ../bert_data/test.train.11.bert.pt
[2020-03-17 19:45:59,793 INFO] Ignore ../bert_data/test.train.4.bert.pt
[2020-03-17 19:45:59,794 INFO] Ignore ../bert_data/test.test.0.bert.pt
[2020-03-17 19:45:59,795 INFO] Ignore ../bert_data/test.train.16.bert.pt
[2020-03-17 19:45:59,795 INFO] Ignore ../bert_data/test.train.20.bert.pt
[2020-03-17 19:45:59,797 INFO] Ignore ../bert_data/test.train.3.bert.pt
[2020-03-17 19:45:59,797 INFO] Ignore ../bert_data/test.train.2.bert.pt
[2020-03-17 19:45:59,798 INFO] Ignore ../bert_data/test.train.21.bert.pt
[2020-03-17 19:45:59,799 INFO] Ignore ../bert_data/test.train.17.bert.pt
[2020-03-17 19:46:55,462 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-17 19:46:55,631 INFO] Processing ../test/test.train.14.json
[2020-03-18 10:36:24,902 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:25,068 INFO] Processing ../test/test.train.14.json
[2020-03-18 10:36:29,570 INFO] Processed instances 1928
[2020-03-18 10:36:29,571 INFO] Saving to ../bert_data/test.train.14.bert.pt
[2020-03-18 10:36:31,061 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:31,216 INFO] Processing ../test/test.train.18.json
[2020-03-18 10:36:35,722 INFO] Processed instances 1927
[2020-03-18 10:36:35,723 INFO] Saving to ../bert_data/test.train.18.bert.pt
[2020-03-18 10:36:37,231 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:37,385 INFO] Processing ../test/test.train.1.json
[2020-03-18 10:36:41,745 INFO] Processed instances 1909
[2020-03-18 10:36:41,746 INFO] Saving to ../bert_data/test.train.1.bert.pt
[2020-03-18 10:36:43,429 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:43,581 INFO] Processing ../test/test.train.19.json
[2020-03-18 10:36:48,018 INFO] Processed instances 1935
[2020-03-18 10:36:48,018 INFO] Saving to ../bert_data/test.train.19.bert.pt
[2020-03-18 10:36:49,503 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:49,656 INFO] Processing ../test/test.train.0.json
[2020-03-18 10:36:54,114 INFO] Processed instances 1930
[2020-03-18 10:36:54,115 INFO] Saving to ../bert_data/test.train.0.bert.pt
[2020-03-18 10:36:55,607 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-multilingual-uncased-vocab.txt from cache at /Users/sebastianveile/.cache/torch/pytorch_transformers/bb773818882b0524dc53a1b31a2cc95bc489f000e7e19773ba07846011a6c711.535306b226c42cebebbc0dabc83b92ab11260e9919e21e2ab0beb301f267b4c7
[2020-03-18 10:36:55,760 INFO] Processing ../test/test.train.15.json
[2020-03-18 10:37:00,220 INFO] Processed instances 1930
[2020-03-18 10:37:00,221 INFO] Saving to ../bert_data/test.train.15.bert.pt
